PrimaryKey,SecondaryKey,Name,Comment,NameTag,Type,TouchType,VolumeType,PickupType,ContentType,ZoneObject,ActorClass,Level,Desc,Model,Scale,Debris,BlockProjectile,HitType,HitAmount,HitStep1,HitStep2,HitStep3,TouchAmount,TouchRegenTime,RestoreDelay,TouchOnTime,TouchOffTime,TouchRotationDestDegree,TouchRotationAngularSpeed,TouchRotationAutoRevert,JointHP,JointDamage,InteractionRange,PickupDuration,PickupDropLifetime,PickupUseConditionId,PickupUseActionId,PickupUseTargetType,PickupUseTargetId,PickupUseTargetRange,PickupMoveMotion,PickupMoveSpeed,PickupDropCommonActionIndex,PickupThrowCommonActionIndex,PickupThrowProjectileId,PickupThrowProjectileBound,PickupHitCount,CommonActionIndex,CommonActionTime,CommonActionDesc,Blocking,ClickIcon,ConditionId,ExecuteActionId,ExecuteActionCount,StateOnActionId,StateOffActionId,UsageActionId,SpawnActionId,AssembleOnTrasit,AssembleGoOffString,AssembleOffString,QuestId,DefaultAction,SkillId0,SkillCount0,SkillId1,SkillCount1,SkillId2,SkillCount2,GaugeRechargable,GaugeStart,GaugeMax,CommonActionId0,CommonActionCount0,CommonActionId1,CommonActionCount1,CommonActionId2,CommonActionCount2,MapIcon,MapPriority,InteractionKeyIcon,InteractionKeyString,ProfessionType,LifeMethodGrade,LifeCastingTier1,LifeCastingTier2,LifeCastingTier3,LifeCastingTier4,LifeCastingTier5,LifeCastingTier6,LifeExp,LifeDurability_Success,LifeDurability_Fail,SuccessRate_F,SuccessRate_D,SuccessRate_C,SuccessRate_B,SuccessRate_A,SuccessRate_S,LifeItemDropType,LifeItemDropIndex,LifeItemDropIndex_Fail,MiningBombRange,MiningBombMaxTargetCount,LifeExtraConditionIdOnSuccess,LifeExtraActionIdOnSuccess,LifeExtraActionOnSuccessRatio,LifeExtraConditionIdOnFail,LifeExtraActionIdOnFail,BareHandRatio,SquareHoleContinent,SquareHoleMapIndex,SquareHoleLevel,SquareHoleUseLevel,SquareHoleCostMoneyBase,SquareHoleCostItemIndex,SquareHole_UI_Xlocation,SquareHole_UI_Ylocation,SpawnActionTime,DespawnActionTime,SpawnAnnounceMsg,CommonActionDesc_Variation
80018,,tip.name.prop_80018,왕의무덤_몬스터 소환용 마법진,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00139.ITR_00139,100,-1,0,1,0,0,0,0,0,,72000000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,3000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80019,,tip.name.prop_80019,왕의무덤_화염망상의제단,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00019.ITR_00019,100,-1,0,1,0,0,0,0,0,,72000000,1000,1000,,,,1,1,250,0,0,0,0,0,0,0,2,0,,,,100,0,50007,20000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80020,,tip.name.prop_80020,왕의무덤_마법봉인석,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00337.ITR_00337,100,-1,1,1,16,8,2,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80021,,tip.name.prop_80021,왕의무덤_장작(모닥불던지기용),,3,0,0,0,0,0,0,1,픽업형_클릭,EFDLProp_ITR_00359.ITR_00359,100,10000,0,1,0,0,0,0,0,,0,0,0,,,,1,1,150,0,10000,0,0,3,80022,0,2,125,,,30010001,150,10,50022,1000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,50023,1,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80022,,tip.name.prop_80022,왕의무덤_모닥불,,4,0,0,0,0,0,0,1,픽업형_대상,EFDLProp_ITR_00008.ITR_00008,100,-1,0,1,0,0,0,0,1,,72000000,1000,1000,,,,1,1,180,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80023,,tip.name.prop_80023,왕의무덤_빛나는붉은가루,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00202.ITR_00202,100,-1,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,3000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80024,,tip.name.prop_80024,왕의무덤_사슬전쟁의유물,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00394.ITR_00394,100,-1,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50007,3000,tip.name.actioncasting_test,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80025,,tip.name.prop_80025,왕의무덤_선택의문_2-1,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00262.ITR_00262,100,-1,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80026,,tip.name.prop_80026,왕의무덤_선택의문_2-2,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00262.ITR_00262,100,-1,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80027,,tip.name.prop_80027,왕의무덤_선택의문_3-1,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00262.ITR_00262,100,-1,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80028,,tip.name.prop_80028,왕의무덤_선택의문_3-2,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00262.ITR_00262,100,-1,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80029,,tip.name.prop_80029,왕의무덤_선택의문_3-3,,1,1,0,0,0,0,0,1,터치형_도어 타입,EFDLProp_ITR_00262.ITR_00262,100,-1,0,1,0,0,0,0,0,,2000,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80051,,tip.name.prop_80051,왕의무덤_연출용공용볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80052,,tip.name.prop_80052,왕의무덤_공용펑션볼륨_기어오르기,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,climb,tip.name.interactionkey_rise_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80053,,tip.name.prop_80053,왕의무덤_공용펑션볼륨_짚라인,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,rappel,tip.name.interactionkey_rappel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80054,,tip.name.prop_80054,왕의무덤_공용펑션볼륨_아슬아슬걷기,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,singleLine,tip.name.interactionkey_tightrope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80055,,tip.name.prop_80055,왕의무덤_공용펑션볼륨_점프하기,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,jump,tip.name.interactionkey_jump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80056,,tip.name.prop_80056,왕의무덤_공용집합볼륨,,0,0,5,0,0,0,0,1,집합볼륨,EFDLProp_ITR_00279.ITR_00279,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,0,sys.prop.assemble_gooff_1,sys.prop.assemble_off_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80057,,tip.name.prop_80057,왕의무덤_이동속도감소용볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,1089202,1089201,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80058,,tip.name.prop_80058,왕의무덤_이동속도감소삭제볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,1089202,1089202,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80059,,tip.name.prop_80059,왕의무덤_HP/MP회복볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,1089206,1089205,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80060,,tip.name.prop_80060,왕의무덤_로나운의작업실,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80101,,tip.name.prop_80101,왕의무덤_무너진 기둥더미,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00389.ITR_00389,100,3000,1,1,8,4,2,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,
80102,,tip.name.prop_80102,왕의무덤_밧줄,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00068.ITR_00068,100,-1,0,1,20,12,6,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80103,,tip.name.prop_80103,왕의무덤_나선계단기둥짜투리,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00132.ITR_00132,100,0,1,1,16,8,2,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80104,,tip.name.prop_80104,왕의무덤_수로레버1,,1,5,0,0,0,0,0,1,터치용_로테이터 타입,EFDLProp_ITR_00124.ITR_00124,100,-1,0,1,0,0,0,0,0,,5000,9000,9000,-270,-30,1,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80105,,tip.name.prop_80105,왕의무덤_수로레버2,,1,5,0,0,0,0,0,1,터치용_로테이터 타입,EFDLProp_ITR_00124.ITR_00124,100,-1,0,1,0,0,0,0,0,,5000,9000,9000,-270,-30,1,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80106,,tip.name.prop_80106,왕의무덤_수로레버3,,1,5,0,0,0,0,0,1,터치용_로테이터 타입,EFDLProp_ITR_00124.ITR_00124,100,-1,0,1,0,0,0,0,0,,5000,9000,9000,-270,-30,1,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50030,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80151,,tip.name.prop_80151,왕의무덤_연출용공용볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80152,,tip.name.prop_80152,왕의무덤_공용펑션볼륨_기어오르기,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,climb,tip.name.interactionkey_rise_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80153,,tip.name.prop_80153,왕의무덤_공용펑션볼륨_점프하기,,0,0,6,0,0,0,0,1,볼륨 프랍,EFDLProp_ITR_00280.ITR_00280,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,jump,tip.name.interactionkey_jump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80154,,tip.name.prop_80154,왕의무덤_공용집합볼륨,,0,0,5,0,0,0,0,1,테스트용_삭제예정,EFDLProp_ITR_00279.ITR_00279,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,0,sys.prop.assemble_gooff_1,sys.prop.assemble_off_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80155,,tip.name.prop_80155,왕의무덤_나선계단 입구,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80156,,tip.name.prop_80156,왕의무덤_왕의 안식실 입구,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80157,,tip.name.prop_80157,왕의무덤_왕의 안식실 아크 장소,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80201,,tip.name.prop_80201,결혼반지,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00238.ITR_00238,100,0,0,1,0,0,0,0,0,,0,1000,1000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80251,,tip.name.prop_80251,루테란전체_연출용공용볼륨,,0,0,0,0,0,0,0,1,볼륨 프랍,,100,0,0,1,0,0,0,0,0,,0,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80301,,tip.name.prop_80301,자고라스산_실리안의깃발,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00365.ITR_00365,100,-1,1,1,0,0,0,0,0,0,3233,2000,2000,,,,1,1,150,0,0,0,0,0,0,0,2,0,,,,100,0,50007,3000,tip.name.actioncasting_prop_80301,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80302,,tip.name.prop_80302,자고라스산_전서구새장,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00473.ITR_00473,100,0,1,1,0,0,0,0,1,,10000,1000,1000,,,,1,1,80,0,0,0,0,0,0,0,2,0,,,,100,0,50007,1000,tip.name.actioncasting_prop_80302,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80303,,tip.name.prop_80303,자고라스산_부서진마차,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00396.ITR_00396,70,0,1,0,1000,0,0,0,0,,10000,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80304,,tip.name.prop_80304,자고라스산_부서진바리케이트,,2,0,0,0,0,0,0,1,파괴형,EFDLProp_ITR_00014.ITR_00014,100,0,1,0,1000,0,0,0,0,,10000,0,0,,,,1,1,0,0,0,0,0,0,0,0,2,0,,,,100,0,,0,,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80305,,tip.name.prop_80305,자고라스산_보급품짐,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00263.ITR_00263,65,0,0,1,0,0,0,0,1,,10000,1000,1000,,,,1,1,80,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1500,tip.name.actioncasting_prop_80305,1,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gear,tip.name.interactionkey_action_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80306,,tip.name.prop_80306,자고라스산_수리용석재,,3,0,0,0,0,0,0,1,픽업형_클릭,EFDLProp_ITR_00368.ITR_00368,100,5000,0,1,0,0,0,0,1,,10000,1000,1000,,,,1,1,80,0,5000,0,0,3,80354,0,2,125,,,30010001,100,0,50022,1000,tip.name.actioncasting_test,1,0,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50024,0,,0,hand,tip.name.interactionkey_lifting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
80307,,tip.name.prop_80307,자고라스산_고원해독초,,1,0,0,0,0,0,0,1,터치형_클릭,EFDLProp_ITR_00369.ITR_00369,100,0,0,1,0,0,0,0,1,,10000,1000,1000,,,,1,1,100,0,0,0,0,0,0,0,2,0,,,,100,0,50012,1500,tip.name.actioncasting_prop_80307,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,gather,tip.name.interactionkey_gathering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
