PrimaryKey,SecondaryKey,TitleName,TitleNameComment,Name,Comment,Desc,Comment1,NameTag,BalloonNameHide,Icon,Level,Model,ModelSize,Grade,Type,Type1,BeKilledShare,Size,Weight,Parts,DieType,DieAni,DiePhysics,DieGibs,InvokeTrigger,Exp,MoneyPercent,MoneyValue,DropIndex1,DropIndex2,DropIndex3,InteractionRange,PathfindingType,MoveCollison,BlockPCRootMotionSkillPenetrate,ImmuneIndex,Ticketdistance,Detourrange,ShowDamageHighlight,BehitTwistYawMin,BehitTwistYawMax,BehitTwistPitchMin,BehitTwistPitchMax,BehitTwistRollMin,BehitTwistRollMax,MinimumDistance,StatType,AttackPower,Hp,Hp_Count,Mp,CombatHpRecovery,TargetUI,TargetUI_Design,LifeVessel,WalkSpeed,MoveSpeed,Attribute,Coefficient,Hitratio,Crtratio,Dodge,Def,Res,Crtblock,AiIndex,AggroType,AggroTickMin,AggroTickMax,AttackType,MoveRange,WarRange,PursuitRange,SpTime,SpInvincibleDuration,DieSkillIndex,DieSkillPercent,BorderLine,DestroySkillIndex,DestroySkillPercent,SpBuffIndex1,SpBuffIndex2,SpBuffIndex3,SightType,SightAngle1,SightRange1,SightAngle2,SightRange2,WatchAngle,Tribe,HelpType,HelpRange,HelpValue,WarlikeValue,AttackCooltimeMin,AttackCooltimeMax,FirstSkill1,FirstSkill2,FirstSkill1Per,FirstSkill2Per,SecondSkill1,SecondSkill2,SecondSkill3,SecondSkill4,SecondSkill1Per,SecondSkill2Per,SecondSkill3Per,SecondSkill4Per,ModPoint01,ModSignet01Min,ModSignet01Max,BehitDistRate,BehitHeightRate,BehitTimeRate,DieRagDollValueRateStart,DieRagDollValueRateChange,DieRagDollValueRateDest,Function,FunctionType,FunctionName,Relation,SubFactionId,Attack,SummonDuration,UnsummonType,MapIcon,MapPriority,InteractionKeyIcon,InteractionKeyString,ClickActionId,ClickActionTime,CommonActionDesc,AttackTargetDistance,SummonType,SummonSpawnAction,SummonAiType,SummonLifetime,SummonGroup,SummonCount,ExclusionGroup,ExclusionRange,SummonAmount,SummonFollowRange,SummonApproachRange,AttackSightRange1,SummonReturnRange,ParticleSoundPackage,SyncTarget,StiffenPointMax,StiffenPointDecrease,ParalyzationPointMin,ParalyzationPointMax,ParalyzationPointDecrease,ParalyzationPercent
90090,,,,tip.name.npc_townsfolk_90090,다피드,,베이스_고정_전투불가,1,0,0,10,EFDLChar_NP_SHDP_00.NP_SHDP_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90091,,,,tip.name.npc_townsfolk_90091,로즈마,,베이스_고정_전투불가,1,0,0,10,EFDLChar_NP_SHRM_00.NP_SHRM_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90092,,,,tip.name.npc_townsfolk_90092,자경대원 남,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVM_00.NP_TRVM_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1900920,0,100,0,0,0,0,0,0,0,0,0,,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90093,,,,tip.name.npc_townsfolk_90093,자경대원 남 1,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_TRVM_00-1.NP_TRVM_00-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1900930,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90094,,,,tip.name.npc_townsfolk_90094,자경대원 나오,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVM_00-2.NP_TRVM_00-2,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1900940,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90095,,,,tip.name.npc_townsfolk_90095,자경대원 러셀,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVM_00-3.NP_TRVM_00-3,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1900950,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90096,,tip.name.posion_shop,물약 상점,tip.name.npc_townsfolk_90096,자경대원 폴먼,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_TRVM_01.NP_TRVM_01,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,6,4,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90097,,,,tip.name.npc_townsfolk_90097,파비안의 영혼,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_TRFS_00.NP_TRFS_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90098,,,,tip.name.npc_townsfolk_90098,노예 여자,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_00.NP_SHSVW_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90099,,,,tip.name.npc_townsfolk_90099,노예 여자-1,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_00-1.NP_SHSVW_00-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90100,,,,tip.name.npc_townsfolk_90100,비올레라,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_00-2.NP_SHSVW_00-2,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90101,,,,tip.name.npc_townsfolk_90101,노예 여자 3,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_00-3.NP_SHSVW_00-3,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90102,,,,tip.name.npc_townsfolk_90102,노예 여자 4,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_01.NP_SHSVW_01,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90103,,,,tip.name.npc_townsfolk_90103,노예 여자 5,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVW_01-1.NP_SHSVW_01-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90104,,,,tip.name.npc_townsfolk_90104,노예 남자 1,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00.NP_SHSVM_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90105,,,,tip.name.npc_townsfolk_90105,노예 남자 2,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00-1.NP_SHSVM_00-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90106,,,,tip.name.npc_townsfolk_90106,로드람,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00-2.NP_SHSVM_00-2,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90107,,,,tip.name.npc_townsfolk_90107,노예 남자 3,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00-3.NP_SHSVM_00-3,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90108,,,,tip.name.npc_townsfolk_90108,노예 남자 4,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00-4.NP_SHSVM_00-4,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90109,,,,tip.name.npc_townsfolk_90109,노예 남자 5,,베이스_이동_전투불가,1,0,0,10,EFDLChar_NP_SHSVM_00-5.NP_SHSVM_00-5,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,100,200,0,100,,,,,,,10000,0,1000,1000,0,200,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90110,,,,tip.name.npc_townsfolk_90110,노예 매매상,,베이스_고정_전투불가,1,0,0,10,EFDLChar_MN_SHSH_00-1.MN_SHSH_00-1,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90111,,,,tip.name.npc_townsfolk_90111,전투중인 보초병,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00.NP_SHCS_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901110,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90112,,,,tip.name.npc_townsfolk_90112,전투중인 보초병 1,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00-1.NP_SHCS_00-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901120,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90113,,,,tip.name.npc_townsfolk_90113,전투중인 보초병 2,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00-2.NP_SHCS_00-2,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901130,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90114,,,,tip.name.npc_townsfolk_90114,전투중인 보초병 3,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00-3.NP_SHCS_00-3,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901140,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90115,,,,tip.name.npc_townsfolk_90115,전투중인 보초병 4,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00-4.NP_SHCS_00-4,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901150,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90116,,,,tip.name.npc_townsfolk_90116,전투중인 보초병 5,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_SHCS_00-5.NP_SHCS_00-5,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,250,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901160,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90117,,,,tip.name.npc_townsfolk_90117,자경대원 여,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00.NP_TRVW_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901170,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90118,,,,tip.name.npc_townsfolk_90118,자경대원 여 1,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00-1.NP_TRVW_00-1,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901180,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90119,,,,tip.name.npc_townsfolk_90119,자경대원 여자 샬로테,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00-2.NP_TRVW_00-2,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901190,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90120,,,,tip.name.npc_townsfolk_90120,자경대원 여자 3,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00-3.NP_TRVW_00-3,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901200,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90121,,,,tip.name.npc_townsfolk_90121,자경대원 여자 4,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00-4.NP_TRVW_00-4,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901210,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90122,,,,tip.name.npc_townsfolk_90122,자경대원 여자-5,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRVW_00-5.NP_TRVW_00-5,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,250,,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901220,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90123,,,,tip.name.npc_townsfolk_90123,호웰,,베이스_고정_전투불가,1,0,0,10,EFDLChar_NP_SHHW_00.NP_SHHW_00,100,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,10000,1,0,0,0,,0,0,0,0,100,,,,,,,10000,0,1000,1000,0,0,0,0,60,1000,,,0,,,,,,1,360,0,0,0,0,0,0,0,0,0,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,0,0,,2,0,1,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
90124,,,,tip.name.npc_townsfolk_90124,게오르크,,베이스_이동_전투가능,1,0,0,10,EFDLChar_NP_TRGG_00.NP_TRGG_00,100,0,1,0,0,0,,,7,0,70,30,1,0,0,0,0,0,0,100,0,0,0,0,240,0,1,-12385,12385,-12385,12385,-12385,12385,0,1,0,2000,1,0,0,0,,0,100,200,0,100,,,,,,,7000,0,1000,1000,0,200,1500,1000,60,1000,,,0,,,,,,1,360,500,0,0,0,10000,1,400,1,1,1000,2000,1901240,0,100,0,0,0,0,0,0,0,0,0,0,,,,,,1.7,0.9,0.7,1,0,,1,0,0,,,,,npc,tip.name.interactionkey_talk_1,0,0,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0
